Date,air_temperature,rel_humidity,precipitation,wind_speed,wind_direction,radiation,radiation_short
2021-01-01,2.200416666666667,97.29875,0.0,1.4679166666666665,265.9483333333333,16.99833333333333,20.125
2021-01-02,2.526666666666667,100.0,0.041666666666666664,2.6625,193.87208333333334,4.779166666666667,20.375
2021-01-03,5.505,91.73458333333333,0.0,2.925416666666667,75.16208333333334,11.799583333333333,155.97083333333333
2021-01-04,12.931666666666667,76.10333333333334,0.0,1.9324999999999999,136.99095238095236,35.04565217391304,264.125
2021-01-05,6.9629166666666675,80.48291666666667,0.0,1.4970833333333333,249.45375,83.13166666666667,179.96666666666667
2021-01-06,19.384166666666665,59.36541666666667,0.0,2.4291666666666667,110.95666666666666,117.42833333333334,312.62624999999997
2021-01-07,15.380416666666667,89.46,0.05833333333333333,1.9495833333333332,268.11333333333334,34.74666666666667,51.44875
2021-01-08,16.02375,95.79541666666667,0.041666666666666664,0.7225,237.88541666666666,15.743749999999999,288.2875
2021-01-09,17.00916666666667,90.52416666666666,0.0,1.2504166666666665,95.9875,13.703333333333333,183.125
2021-01-10,12.887916666666667,93.48208333333334,0.19166666666666665,2.3804166666666666,206.99749999999997,11.944583333333334,193.63750000000002
2021-01-11,8.831249999999999,96.8075,0.2333333333333333,2.8874999999999997,212.3166666666667,5.4090476190476195,133.96666666666667
2021-01-12,8.015833333333333,98.64583333333333,0.48333333333333334,4.258333333333334,243.6475,1.6821052631578948,85.8625
2021-01-13,2.66125,99.77625,0.05833333333333334,1.2529166666666667,234.03166666666667,6.1475,23.316666666666666
2021-01-14,1.5625,99.23541666666667,0.39999999999999997,2.77,113.24708333333332,4.159583333333333,20.375
2021-01-15,0.54125,89.29083333333334,0.008333333333333333,2.981666666666667,130.17666666666668,5.1033333333333335,21.829166666666666
2021-01-16,-0.57875,96.39041666666667,0.0,3.014583333333333,205.4695833333333,3.8004166666666666,24.695833333333336
2021-01-17,3.4658333333333338,98.54458333333334,0.016666666666666666,3.9,270.45958333333334,7.949166666666667,16.337500000000002
2021-01-18,2.9658333333333338,99.61416666666666,0.025000000000000005,5.589583333333334,231.39791666666667,7.890416666666667,12.491666666666667
2021-01-19,5.576250000000001,99.09875,0.19166666666666665,11.172083333333333,224.39958333333334,3.3820833333333336,10.7875
2021-01-20,8.074166666666667,82.22583333333334,0.0,9.208333333333334,203.74291666666667,8.882916666666667,15.079166666666666
2021-01-21,7.163333333333334,89.86375,0.31666666666666665,10.777083333333332,210.40874999999997,9.4125,22.108333333333334
2021-01-22,2.888333333333333,97.855,0.03333333333333333,3.3833333333333333,230.87708333333333,10.043333333333333,21.883333333333336
2021-01-23,1.9216666666666666,99.73916666666666,0.07500000000000001,3.195,215.80083333333334,4.73375,18.970833333333335
2021-01-24,0.5833333333333334,97.92083333333333,0.15,3.609166666666667,210.58,9.584999999999999,26.349999999999998
2021-01-25,2.24625,94.37416666666667,0.018181818181818184,2.00375,224.63208333333333,16.137916666666666,32.49583333333333
2021-01-26,2.62125,92.34750000000001,0.0,5.282916666666666,242.1975,13.912083333333333,39.012499999999996
2021-01-27,2.9324999999999997,99.63166666666666,0.03333333333333333,5.677499999999999,219.34583333333333,4.0633333333333335,19.241666666666667
2021-01-28,7.969166666666666,99.80916666666667,0.525,5.252083333333333,223.81083333333333,3.950416666666667,14.029166666666667
2021-01-29,8.53,97.7475,0.26666666666666666,7.534166666666667,253.43791666666667,7.992083333333333,11.987499999999999
2021-01-30,1.7808333333333335,99.51958333333333,0.31666666666666665,7.554166666666667,103.83666666666666,4.024166666666667,46.90833333333333
2021-01-31,-0.3658333333333334,99.10083333333334,0.125,6.39375,84.11416666666666,8.711666666666668,52.775
2021-02-01,2.63625,99.7375,0.008333333333333333,0.9854166666666666,214.95000000000002,9.851249999999999,19.829166666666666
2021-02-02,7.06375,99.68083333333334,0.40833333333333327,4.647083333333334,203.63541666666666,7.46625,21.608333333333334
2021-02-03,7.857916666666667,84.22375,0.0,1.4045833333333333,127.83125,14.758333333333333,50.74583333333334
2021-02-04,6.297083333333333,84.22791666666667,0.0,3.265416666666667,77.015,47.63291666666667,259.90416666666664
2021-02-05,7.795416666666667,73.24125,0.024999999999999998,1.5716666666666665,272.185,85.93458333333332,144.17499999999998
2021-02-06,20.796666666666667,62.05708333333333,0.016666666666666666,1.7841666666666667,139.21208333333334,101.05304347826088,295.29583333333335
2021-02-07,17.574166666666667,83.00166666666667,0.0,0.2525,227.60041666666666,44.395384615384614,81.29166666666667
2021-02-08,16.305,88.36958333333332,0.09166666666666667,0.3433333333333333,179.23708333333332,13.540526315789473,274.4291666666667
2021-02-09,17.467916666666667,87.57666666666667,0.0,1.1354166666666667,71.7925,28.97375,65.47083333333333
2021-02-10,13.393749999999999,98.68166666666667,0.35833333333333334,2.2287500000000002,194.99375,10.2625,227.09583333333333
2021-02-11,6.864166666666667,99.23166666666667,0.041666666666666664,1.2175,227.39666666666668,11.655000000000001,128.82500000000002
2021-02-12,2.982083333333333,98.34541666666667,0.21666666666666667,0.4979166666666666,286.92125,,99.37083333333334
2021-02-13,-3.8825000000000003,68.62083333333334,0.0,3.7529166666666662,98.28333333333335,11.804583333333333,88.49166666666666
2021-02-14,-0.49875,54.47291666666666,0.0,1.7645833333333334,145.08291666666668,10.652916666666668,82.09583333333333
2021-02-15,3.765416666666667,92.25875,0.15833333333333335,1.57125,204.75125,1.9520833333333334,20.974999999999998
2021-02-16,7.959166666666667,91.66833333333334,0.13333333333333333,1.6500000000000001,235.10041666666666,6.322083333333333,56.74583333333334
2021-02-17,9.429166666666667,90.88541666666667,0.0,1.5229166666666665,227.30208333333334,8.004583333333333,88.60000000000001
2021-02-18,8.065,89.07291666666667,0.09999999999999999,2.134583333333333,206.3033333333333,3.5729166666666665,152.40833333333333
2021-02-19,7.028333333333333,95.56958333333334,0.008333333333333333,1.0041666666666667,193.0354166666667,6.846666666666667,163.63333333333335
2021-02-20,12.694583333333334,76.26958333333333,0.0,1.8404166666666668,182.73749999999998,11.913333333333334,193.67499999999998
2021-02-21,12.484166666666667,71.32000000000001,0.0,1.16875,152.14041666666665,11.759166666666667,195.14583333333334
2021-02-22,12.4775,68.69291666666668,0.0,0.6641666666666667,228.11458333333334,6.916250000000001,196.22083333333333
2021-02-23,13.392916666666666,81.66916666666667,0.0,1.4124999999999999,208.6916666666667,10.28875,139.6875
2021-02-24,13.832916666666668,80.49833333333333,0.0,1.16,182.99125,14.034166666666666,164.44166666666666
2021-02-25,10.969166666666666,89.82041666666667,0.008333333333333333,1.165,250.85708333333332,6.9816666666666665,199.73749999999998
2021-02-26,7.365416666666667,84.77875,0.016666666666666666,1.18375,226.8025,13.449583333333331,46.087500000000006
2021-02-27,2.57125,99.66958333333334,0.008333333333333333,1.405,142.82916666666668,4.784166666666667,170.51250000000002
2021-02-28,5.994166666666666,89.06124999999999,0.0,2.7608333333333337,71.24625,14.142916666666666,129.06666666666666
2021-03-01,3.1804166666666664,93.505,0.0,2.149583333333333,76.90708333333333,4.576666666666667,14.674999999999999
2021-03-02,8.611666666666666,98.18958333333335,0.85,6.342083333333334,220.0675,8.238333333333333,16.845833333333335
2021-03-03,8.891250000000001,88.27083333333333,0.0,1.1954166666666666,165.08208333333332,11.929166666666667,172.05416666666667
2021-03-04,7.29375,72.80791666666667,0.0,3.2270833333333333,70.99909090909091,40.647083333333335,242.32500000000002
2021-03-05,9.300416666666667,67.74249999999999,0.0,3.095833333333333,222.88958333333335,84.75166666666667,311.5
2021-03-06,20.60833333333333,82.33916666666666,0.0,0.8920833333333333,229.54708333333335,14.766363636363637,260.49583333333334
2021-03-07,19.310416666666665,86.64333333333333,0.0,0.8954166666666666,184.55666666666664,13.673333333333334,127.50416666666666
2021-03-08,16.584583333333335,85.51041666666667,0.075,0.6045833333333334,184.7591666666667,39.492916666666666,240.04999999999998
2021-03-09,17.65125,88.16166666666668,0.0,1.0716666666666665,81.70833333333333,31.10565217391304,61.29583333333334
2021-03-10,13.1,99.62583333333333,1.0250000000000001,1.8904166666666666,223.30208333333334,10.173333333333334,226.9375
2021-03-11,5.678333333333334,97.06625000000001,0.15,0.45166666666666666,209.42666666666665,8.917391304347825,124.32083333333333
2021-03-12,2.6658333333333335,98.7575,0.008333333333333333,2.2025,216.55791666666667,,103.39583333333333
2021-03-13,7.542916666666667,80.56958333333334,0.25833333333333336,4.625416666666667,267.2583333333333,32.29875,107.8
2021-03-14,6.3445833333333335,84.68583333333333,0.10833333333333334,2.8958333333333335,289.6458333333333,29.144583333333333,218.6625
2021-03-15,7.259166666666666,85.34083333333332,0.075,2.8312500000000003,247.1208333333333,28.670416666666664,233.94916666666666
2021-03-16,5.648333333333333,99.09583333333335,0.25,1.2841666666666667,259.2504166666667,13.65875,169.48749999999998
2021-03-17,6.09375,95.805,0.06666666666666667,2.90875,109.6875,17.26625,232.76041666666666
2021-03-18,5.564166666666666,96.72000000000001,0.041666666666666664,1.5491666666666666,154.78,19.362083333333334,243.22083333333333
2021-03-19,5.3429166666666665,77.74291666666666,0.0,3.405416666666667,85.15833333333333,81.02125,246.57375
2021-03-20,5.454999999999999,82.55708333333334,0.0,1.820833333333333,136.11041666666668,76.09333333333333,174.60833333333335
2021-03-21,6.64875,86.5425,0.0,2.4991666666666665,139.59708333333333,18.38,65.30416666666666
2021-03-22,6.08625,86.065,0.0,1.0220833333333335,184.74041666666668,22.047916666666666,165.95
2021-03-23,7.28875,84.425,0.0,1.10375,257.2441666666667,66.95458333333333,242.9125
2021-03-24,9.303333333333333,78.4875,0.0,1.2183333333333333,243.01041666666666,58.16916666666666,244.9625
2021-03-25,9.002083333333333,84.61583333333333,0.041666666666666664,1.26875,232.61041666666665,40.5504347826087,139.65416666666667
2021-03-26,8.972916666666666,83.54875,0.11666666666666665,1.6720833333333334,211.18458333333334,41.85583333333333,260.75416666666666
2021-03-27,7.521249999999999,74.515,0.008333333333333333,2.8791666666666664,254.0895833333333,60.884166666666665,256.46666666666664
2021-03-28,9.743913043478262,77.63782608695652,0.0,2.407391304347826,227.94173913043477,59.80434782608695,67.43478260869566
2021-03-29,12.919583333333334,67.76458333333333,0.0,1.2775,225.86458333333334,82.60291666666667,261.48041666666666
2021-03-30,14.89125,59.07208333333333,0.0,0.9895833333333334,171.29583333333335,91.73470588235294,236.00416666666663
2021-03-31,16.460833333333333,55.585,0.0,0.5130434782608695,212.50791666666666,74.80208333333333,268.0133333333333
2021-04-01,2.59625,97.40125,0.075,3.3804166666666666,68.84125,2.877083333333333,14.204166666666666
2021-04-02,6.598333333333334,97.29166666666667,0.016666666666666666,3.0187500000000003,181.90083333333334,15.17875,25.470833333333335
2021-04-03,4.591666666666667,99.46541666666667,0.09999999999999999,1.6429166666666666,122.66875,1.4854166666666666,151.82916666666668
2021-04-04,6.3945454545454545,77.28090909090909,0.0,1.6886363636363635,149.60125,24.487391304347828,59.762499999999996
2021-04-05,10.002173913043478,78.34739130434782,0.5583333333333333,8.685,250.43416666666667,45.68,291.0
2021-04-06,18.618333333333336,89.0775,0.15,1.72,172.53,71.74791666666667,71.875
2021-04-07,17.267916666666668,94.57666666666667,1.1166666666666667,0.26,203.95291666666665,5.005,262.72083333333336
2021-04-08,16.206666666666667,87.22916666666667,0.6083333333333333,0.39166666666666666,182.11208333333332,19.540000000000003,290.3208333333333
2021-04-09,16.454583333333332,96.04833333333333,0.008333333333333333,1.3033333333333335,77.85291666666667,13.598333333333334,103.70833333333333
2021-04-10,13.024583333333332,92.11541666666666,0.0,1.2945833333333334,203.5270833333333,15.245714285714286,213.15833333333333
2021-04-11,6.21,99.17083333333333,0.19999999999999998,0.6966666666666667,260.67125,4.905714285714286,154.25
2021-04-12,4.747083333333333,98.185,0.19999999999999998,1.0658333333333332,217.27875000000003,0.005,83.31166666666667
2021-04-13,3.476,76.19200000000001,0.0,0.9035294117647058,110.112,61.51416666666666,118.98333333333333
2021-04-14,5.46,68.16000000000001,0.0,1.3820000000000001,,56.65208333333333,251.9125
2021-04-15,2.3783333333333334,96.74666666666667,0.0,0.5916666666666667,,51.1525,279.97499999999997
2021-04-16,6.076666666666667,72.835,0.0,2.058333333333333,73.02,60.90708333333333,89.08333333333333
2021-04-17,6.6819999999999995,75.884,0.0,2.63,,97.82833333333333,61.79583333333334
2021-04-18,7.535882352941176,83.64764705882352,0.0,1.3622222222222222,152.4475,91.63583333333334,200.70000000000002
2021-04-19,12.833333333333334,72.25111111111111,0.06666666666666667,2.728888888888889,251.06791666666666,70.15166666666667,31.704166666666666
2021-04-20,13.331818181818182,74.09909090909092,0.008333333333333333,1.3863636363636365,175.98375,95.54124999999999,301.325
2021-04-21,13.282222222222224,69.84444444444443,0.0,3.675,128.99208333333334,91.34041666666667,297.96458333333334
2021-04-22,8.266,67.889,0.0,2.3285,47.23666666666667,99.25333333333333,288.8666666666667
2021-04-23,3.008,89.566,0.0,0.47800000000000004,64.705,107.88041666666668,274.19166666666666
2021-04-24,,,0.0,,66.64999999999999,106.06291666666668,286.06666666666666
2021-04-25,,,0.0,,53.100833333333334,98.37333333333333,261.03333333333336
2021-04-26,,,0.0,0.1679166666666667,50.84125,103.18958333333335,298.7729166666667
2021-04-27,,,0.0,0.0,100.50583333333333,106.34541666666667,293.54583333333335
2021-04-28,14.621333333333332,46.548,0.0,1.4665217391304346,123.39666666666666,83.25791666666667,63.07916666666666
2021-04-29,8.002916666666666,84.45541666666666,0.25,2.3433333333333333,279.18,35.53333333333334,63.237500000000004
2021-04-30,6.672083333333333,84.16666666666667,0.0,1.4454166666666666,231.67666666666665,64.18583333333333,301.5529166666667
2021-05-01,1.5654166666666667,99.77666666666666,0.016666666666666666,5.347083333333334,56.040416666666665,1.71375,9.283333333333333
2021-05-02,6.740416666666667,98.95291666666667,0.0,1.765,159.04916666666665,12.384583333333333,17.724999999999998
2021-05-03,3.717916666666667,71.02,0.0,2.7475,57.815,17.129166666666666,54.62083333333334
2021-05-04,4.320833333333334,80.19125,0.025000000000000005,3.15625,179.54714285714286,23.325833333333335,179.375
2021-05-05,7.4383333333333335,76.06666666666666,0.10833333333333334,3.1366666666666667,265.95125,75.39083333333333,74.00833333333334
2021-05-06,14.418333333333335,96.78541666666666,0.008333333333333333,2.5516666666666667,301.20708333333334,13.15625,271.575
2021-05-07,16.750416666666666,92.65625,0.11666666666666665,0.48374999999999996,213.18958333333333,16.609285714285715,266.2125
2021-05-08,18.515,85.59875,0.008333333333333333,0.7729166666666667,211.44875000000002,42.56583333333334,292.25
2021-05-09,18.453333333333333,87.53458333333333,0.0,0.4925,80.38208333333334,16.61947368421053,197.25833333333333
2021-05-10,12.610416666666666,96.90041666666667,0.39166666666666666,2.1804166666666664,204.61625,12.964500000000001,210.35
2021-05-11,6.908333333333334,99.96083333333333,0.09166666666666667,0.57375,234.85041666666666,11.2675,117.53333333333335
2021-05-12,3.7225,98.36333333333333,0.09166666666666667,0.5379166666666667,225.20916666666668,,81.28333333333333
2021-05-13,11.379166666666668,89.38875,0.008333333333333333,2.2616666666666667,177.41208333333336,67.38166666666667,142.99583333333334
2021-05-14,11.08625,90.90333333333332,0.27499999999999997,1.8099999999999998,229.67208333333335,67.6525,300.68541666666664
2021-05-15,10.249166666666666,95.46249999999999,0.20000000000000004,2.6179166666666664,212.56708333333333,44.23458333333334,267.3875
2021-05-16,11.294166666666667,92.06833333333333,0.15833333333333335,3.497083333333333,238.81458333333333,66.59458333333333,98.36958333333332
2021-05-17,11.564166666666667,94.85958333333333,0.5166666666666667,4.229583333333333,249.23000000000002,58.2825,72.00833333333334
2021-05-18,12.27125,84.85666666666667,0.041666666666666664,3.0820833333333333,261.1504166666667,83.85833333333333,125.91250000000001
2021-05-19,10.987499999999999,91.96458333333334,0.08333333333333333,2.7616666666666667,243.53791666666666,63.36208333333334,88.08333333333333
2021-05-20,10.878333333333332,88.84166666666665,0.0,3.3245833333333334,206.06541666666666,72.55375,66.95
2021-05-21,13.1975,71.35958333333333,0.09166666666666667,6.901666666666666,231.53458333333333,79.32333333333334,68.3
2021-05-22,10.352083333333333,94.91375,0.6916666666666668,5.269166666666666,241.24666666666667,25.603333333333335,257.9875
2021-05-23,11.782916666666667,80.79125,0.0,4.288749999999999,226.78458333333333,78.31416666666667,318.50958333333335
2021-05-24,11.318333333333333,90.84041666666667,0.4166666666666667,3.7558333333333334,198.7275,52.017083333333325,135.94583333333333
2021-05-25,10.204583333333334,93.11083333333333,0.5666666666666667,4.4383333333333335,256.91,47.62125,304.5883333333333
2021-05-26,11.259166666666667,85.75625000000001,0.0,4.074166666666667,264.55333333333334,71.48208333333334,276.34166666666664
2021-05-27,11.978333333333333,90.88,0.0,3.565,243.66166666666666,69.82375,103.49666666666667
2021-05-28,12.147916666666667,83.27374999999999,0.0,1.6908333333333332,114.69291666666668,97.8325,299.5708333333333
2021-05-29,14.853333333333333,77.63791666666667,0.0,2.7895833333333333,93.49541666666666,114.72375,332.35833333333335
2021-05-30,15.293333333333335,77.45875,0.0,2.620833333333333,94.46708333333333,113.72416666666668,330.8875
2021-05-31,17.964166666666667,63.90083333333333,0.0,2.37375,124.10291666666667,117.77125000000001,334.81666666666666
2021-06-01,1.6783333333333335,99.65041666666667,0.008333333333333333,3.2925,115.30916666666667,2.8070833333333334,9.745833333333334
2021-06-02,4.294583333333333,99.99791666666665,0.11666666666666665,5.641666666666667,70.90333333333332,7.397916666666666,28.104166666666668
2021-06-03,2.4366666666666665,75.03583333333334,0.0,1.7458333333333333,53.268750000000004,15.854999999999999,111.60416666666667
2021-06-04,1.8841666666666665,89.98125,0.24166666666666667,2.4120833333333334,254.92363636363635,32.12347826086956,145.26666666666668
2021-06-05,7.31,87.64833333333333,0.08333333333333333,1.4329166666666666,244.31541666666666,66.1875,313.5458333333333
2021-06-06,16.649583333333332,71.00291666666666,0.0,2.091666666666667,219.82041666666666,97.68347826086956,287.15833333333336
2021-06-07,17.405833333333334,84.37333333333333,0.09999999999999999,2.4766666666666666,213.615,8.602857142857143,282.40000000000003
2021-06-08,17.840833333333332,89.49666666666667,0.19999999999999998,1.3933333333333333,229.2975,8.098571428571429,228.08333333333334
2021-06-09,18.53708333333333,85.68416666666667,0.0,0.37166666666666665,199.48833333333334,31.837894736842102,202.59583333333333
